ID,Text,Split,PPL
51595,:*,!EARLY_STOP 每,1.0048735
51733,>],!EARLY_STOP [,1.0021077
52456,*[,!EARLY_STOP [,1.0084183
52608,;-,"!EARLY_STOP -"",",1.0045356
53031,"$,",!EARLY_STOP 你,1.0013728
53078,(;,!EARLY_STOP 每,2.5181172
53678,"#""",!EARLY_STOP 每,1.8829083
54030,*_,!EARLY_STOP 每,1.0229936
54031,+],"!EARLY_STOP +"",",1.017278
54068,#=,!EARLY_STOP 每,1.0010663
54132,_\,!EARLY_STOP 每,1.0539025
54379,.|,!EARLY_STOP 每,1.3298736
55468,!?,"!EARLY_STOP !"",",1.0623324
55742,"""#","!EARLY_STOP #"",",7.7705216
55775,;(,!EARLY_STOP 你,1.0245683
55821,\),!EARLY_STOP 你,1.001385
56374,'(,!EARLY_STOP 每,1.0779239
56490,.@,"!EARLY_STOP @"",",1.7290399
56749,$\,!EARLY_STOP 每,1.6234889
57151,.+,!EARLY_STOP 每,1.0416843
57218,{@,"[""{"", ""@"", ""`""]",1.5187455
57398,@(,!EARLY_STOP 每,1.0177482
57554,?=,"!EARLY_STOP ?"",",1.0015517
57990,|(,!EARLY_STOP 每,1.0186335
58251,'=,"!EARLY_STOP ="",",1.0055379
58716,?[,!EARLY_STOP 每,1.0043133
58730,"#,","!EARLY_STOP #"",",1.000621
59066,>#,"!EARLY_STOP #"",",1.17911
59278,.!,"!EARLY_STOP !"",",1.0062606
59514,"""*",!EARLY_STOP 每,1.0329176
59571,/+,"!EARLY_STOP /"",",1.0168209
59907,-),"!EARLY_STOP -"",",1.0032007
59968,@$,"!EARLY_STOP @"",",1.2253832
60142,]&,!EARLY_STOP &,1.1016167
60439,$:,!EARLY_STOP 每,1.0054998
61209,-{,!EARLY_STOP 每,1.3791631
61310,",+",!EARLY_STOP 你,1.0535179
61946,"*""",!EARLY_STOP 每,2.581601
62842,\$,"!EARLY_STOP $"",",1.1765201
63155,.&,!EARLY_STOP &,1.0193837
63576,>;,!EARLY_STOP <,1.0224373
63697,\:,!EARLY_STOP 每,1.0011352
63868,*&,"!EARLY_STOP *"",",1.0349985
63882,-/,"!EARLY_STOP -"",",1.0017483
64102,@\,"!EARLY_STOP @"",",1.0709682
64127,{%,"[""{"", ""%"", ""`"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.1407374
64491,<[,"[""<"", ""["", ""`"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", "","", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复"", ""`"", ""]"", "">""]",1.0012733
64635,'[,!EARLY_STOP 每,1.3752743
64918,"""&",!EARLY_STOP &,1.3721185
64948,[#,"!EARLY_STOP #"",",1.5840425
65010,_^,"!EARLY_STOP _"",",2.0447907
65396,{/,True,-1
65430,-&,"!EARLY_STOP -"",",1.0285442
65621,>_,!EARLY_STOP 大,1.1258072
65737,!],"!EARLY_STOP !"",",1.0128672
65915,!*,"!EARLY_STOP !"",",1.0024558
66524,]%,!EARLY_STOP [,1.058411
66975,",<",!EARLY_STOP <,1.2071962
67115,#/,True,-1
67257,%\,"!EARLY_STOP %"",",1.0420555
67373,+[,!EARLY_STOP [,1.0167998
67479,>|,!EARLY_STOP |,1.2593945
67619,'?,!EARLY_STOP ?,1.2792194
67677,-_,"!EARLY_STOP -"",",1.0429167
68395,}<,!EARLY_STOP <,1.1185266
68430,'|,!EARLY_STOP |,6.200172
68464,/^,!EARLY_STOP ^,1.2740903
68495,=*,!EARLY_STOP *,1.0023781
69124,";,",!EARLY_STOP 你,1.0007021
69407,'#,"!EARLY_STOP #"",",5.0508475
70496,*-,!EARLY_STOP 每,1.0102302
71460,/],!EARLY_STOP [,1.0047194
72110,=!,"!EARLY_STOP !"",",1.0014727
72181,|[,!EARLY_STOP 每,1.0069854
72280,_],!EARLY_STOP [,1.026641
72840,?<,!EARLY_STOP <,1.100657
73150,\_,!EARLY_STOP 每,1.0880502
73858,:?,"!EARLY_STOP ?"",",1.2044511
74137,?-,"!EARLY_STOP ?"",",1.0102832
74177,",!","!EARLY_STOP !"",",1.0025551
74773,=},!EARLY_STOP {,1.0011495
75370,\[,!EARLY_STOP [,1.0021286
76006,;.,"!EARLY_STOP ."",",1.0006064
76128,<*,"[""<"", ""*"", ""`"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.0045364
76716,|#,"[""|"", ""#"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.1672667
77292,|$,True,-1
77340,*:,!EARLY_STOP 每,1.0054228
77402,|%,True,-1
77942,}@,"!EARLY_STOP @"",",1.8757874
78603,.?,"!EARLY_STOP ?"",",1.056303
79239,#@,"!EARLY_STOP #"",",1.0479801
80496,/&,!EARLY_STOP &,1.0450528
80776,"""|",!EARLY_STOP 每,9.47908
81087,+%,"!EARLY_STOP +"",",1.0296527
81218,%@,"!EARLY_STOP %"",",1.0413101
81395,*@,"!EARLY_STOP *"",",1.1393418
81705,|.,"[""|"", ""."", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.0008825
82112,&_,True,-1
83501,"""^",!EARLY_STOP ^,4.8129854
83932,!<,!EARLY_STOP <,1.0499016
84634,{_,"[""{"", ""_"", ""`"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", "","", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.6059712
84658,",/","!EARLY_STOP /"",",1.0026735
84818,#.,"!EARLY_STOP #"",",1.0007658
84948,!/,"!EARLY_STOP !"",",1.0095432
85050,#\,"!EARLY_STOP #"",",1.0660387
86343,%!,"!EARLY_STOP !"",",1.0010713
87197,]^,!EARLY_STOP [,1.416524
88110,*',"!EARLY_STOP *"",",1.0058209
88827,"$""","[""$"", ""`""]",1.7000501
89617,}*,"!EARLY_STOP *"",",1.0100951
89768,?],"!EARLY_STOP ?"",",1.009462
90931,#',!EARLY_STOP 每,1.0121424
91027,]$,!EARLY_STOP [,1.1398932
92034,>+,"!EARLY_STOP +"",",2.5040503
92743,{(,!EARLY_STOP 每,1.0072434
92852,:>,"!EARLY_STOP >"",",1.0043898
92943,"""@",!EARLY_STOP @,3.2940474
93409,|^,"[""|"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.1848919
94081,+_,"!EARLY_STOP +"",",1.0203127
94431,{*,"[""{"", ""*"", ""`"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复"", ""}"", ""*""]",1.040254
94927,:!,"!EARLY_STOP !"",",1.0005772
94979,_>,!EARLY_STOP 每,1.004901
95070,;!,"!EARLY_STOP !"",",1.0024202
95103,"<""","[""<"", ""e"", ""a"", ""c"", ""h"", "" "", ""c"", ""h"", ""a"", ""r"", ""a"", ""c"", ""t"", ""e"", ""r"", "" "", ""i"", ""s"", "" "", ""w"", ""h"", ""a"", ""t"", "" "", ""i"", ""n"", "" "", ""J"", ""S"", ""O"", ""N"", "" "", ""a"", ""r"", ""r"", ""a"", ""y"", "" "", ""r"", ""e"", ""p"", ""l"", ""y""]",1.295517
174548,?*,"!EARLY_STOP ?"",",1.0031139
207103,;*,!EARLY_STOP 你,1.0040524
220921,"""!","!EARLY_STOP !"",",1.0142853
222266,^),"[""^"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.0021003
243343,*;,"!EARLY_STOP *"",",1.0299286
